ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,BBL
11208,458,JAMAICA,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3908.0,5.0,3,3039080005.0
11208,656,JAMAICA,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,4101.0,14.0,3,3041010014.0
11208,726,LIBERTY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,3987.0,13.0,3,3039870013.0
11208,779,LIBERTY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3973.0,60.0,3,3039730060.0
11208,799,LIBERTY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3974.0,1.0,3,3039740001.0
11208,801,LIBERTY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3974.0,1.0,3,3039740001.0
11208,803,LIBERTY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3974.0,1.0,3,3039740001.0
11208,805,LIBERTY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3974.0,1.0,3,3039740001.0
11208,807,LIBERTY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3974.0,1.0,3,3039740001.0
11208,902,LIBERTY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,4190.0,25.0,3,3041900025.0
11208,36,LINCOLN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4108.0,56.0,3,3041080056.0
11208,42,LINCOLN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4108.0,62.0,3,3041080062.0
11208,44,LINCOLN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4108.0,64.0,3,3041080064.0
11208,50,LINCOLN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4108.0,66.0,3,3041080066.0
11208,54,LINCOLN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4108.0,67.0,3,3041080067.0
11208,435,LINCOLN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4181.0,14.0,3,3041810014.0
11208,489,LINCOLN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4202.0,7.0,3,3042020007.0
11208,491,LINCOLN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4202.0,6.0,3,3042020006.0
11208,2252,LINDEN,BLVD,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,,,3,
11208,2254,LINDEN,BLVD,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,,,3,
11208,2256,LINDEN,BLVD,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,,,3,
11208,2258,LINDEN,BLVD,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,,,3,
11208,2260,LINDEN,BLVD,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,,,3,
11208,2262,LINDEN,BLVD,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,,,3,
11208,2264,LINDEN,BLVD,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,,,3,
11208,264,LINWOOD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,3955.0,33.0,3,3039550033.0
11208,268,LINWOOD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,3955.0,34.0,3,3039550034.0
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,,,3,
11208,525,LINWOOD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4035.0,13.0,3,3040350013.0
11208,582,LINWOOD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,4050.0,24.0,3,3040500024.0
11208,619,LINWOOD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4051.0,4.0,3,3040510004.0
11208,644,LINWOOD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4066.0,23.0,3,3040660023.0
11208,59,LOGAN,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4114.0,18.0,3,3041140018.0
11208,115,LOGAN,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4126.0,25.0,3,3041260025.0
11208,442,LOGAN,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4208.0,33.0,3,3042080033.0
11208,477,LOGAN,ST,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,4228.0,9.0,3,3042280009.0
11208,484,LOGAN,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4227.0,31.0,3,3042270031.0
11208,596 TO 598,LOGAN,ST,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,4262.0,42.0,3,3042620042.0
11208,648,LOGAN,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4277.0,32.0,3,3042770032.0
11208,1404 TO 1426,LORING,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,4517.0,1.0,3,3045170001.0
11208,1426,LORING,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,4517.0,3.0,3,3045170003.0
11208,1426B,LORING,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,4517.0,1.0,3,3045170001.0
11208,1426C,LORING,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,4517.0,3.0,3,3045170003.0
11208,127,MCKINLEY,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,4169.0,1.0,3,3041690001.0
11208,165,MCKINLEY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4169.0,32.0,3,3041690032.0
11208,167,MCKINLEY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4169.0,31.0,3,3041690031.0
11208,258,MCKINLEY,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,4183.0,22.0,3,3041830022.0
11208,149,MILFORD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4189.0,1.0,3,3041890001.0
11208,171,MILFORD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4208.0,11.0,3,3042080011.0
11208,179 TO 181,MILFORD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4208.0,7.0,3,3042080007.0
11208,280,MILFORD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,4040.0,36.0,3,3040400036.0
11208,10,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,12,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,14,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,18,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,20,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,30,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,32,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,34,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,36,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,40,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,42,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,46,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,48,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,56,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,58,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,62,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,64,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,66,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,68,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,72,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,74,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,82,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,84,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,88,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,90,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3975.0,1.0,3,3039750001.0
11208,203,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4024.0,10.0,3,3040240010.0
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,,,3,
11208,303,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4056.0,9.0,3,3040560009.0
11208,408,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,4455.0,20.0,3,3044550020.0
11208,417,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4456.0,65.0,3,3044560065.0
11208,439 TO 441,MONTAUK,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4456.0,54.0,3,3044560054.0
11208,765,NEW LOTS,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4081.0,1.0,3,3040810001.0
11208,798,NEW LOTS,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4314.0,6.0,3,3043140006.0
11208,1059,NEW LOTS,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4277.0,36.0,3,3042770036.0
11208,165,NICHOLS,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4122.0,7.0,3,3041220007.0
11208,237 TO 239,NICHOLS,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,4135.0,1.0,3,3041350001.0
11208,108,NORWOOD,AVE,240,RIDGEWOOD,AVE,BROOKLYN,MULTIPLE DWELLING A,,,3931.0,30.0,3,3039310030.0
11208,442,PINE,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4233.0,35.0,3,3042330035.0
11208,2445,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,4003.0,28.0,3,3040030028.0
11208,2703,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,4213.0,1.0,3,3042130001.0
11208,2705,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,4213.0,1.0,3,3042130001.0
11208,2707,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,4213.0,1.0,3,3042130001.0
11208,2709,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,4213.0,1.0,3,3042130001.0
11208,2711,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,4213.0,1.0,3,3042130001.0
11208,2713,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,4213.0,1.0,3,3042130001.0
11208,2730,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4233.0,21.0,3,3042330021.0
11208,2736,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,4233.0,23.0,3,3042330023.0
11208,2740,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4233.0,25.0,3,3042330025.0
11208,2742,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4234.0,12.0,3,3042340012.0
11208,2754,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4234.0,17.0,3,3042340017.0
11208,2772 TO 2774,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4235.0,19.0,3,3042350019.0
11208,2776 TO 2778,PITKIN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4235.0,22.0,3,3042350022.0
11208,99 TO 101,RIDGEWOOD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3909.0,33.0,3,3039090033.0
11208,111,RIDGEWOOD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3909.0,28.0,3,3039090028.0
11208,113,RIDGEWOOD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,3909.0,27.0,3,3039090027.0
11208,310,RIDGEWOOD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4126.0,37.0,3,3041260037.0
11208,482,RIDGEWOOD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4132.0,35.0,3,3041320035.0
11208,551,RIDGEWOOD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4122.0,1.0,3,3041220001.0
11208,458,RUBY,ST,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,4471.0,109.0,3,3044710109.0
11208,472,RUBY,ST,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,4471.0,109.0,3,3044710109.0
11208,387,SHEPHERD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4005.0,7.0,3,3040050007.0
11208,474,SHEPHERD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4036.0,22.0,3,3040360022.0
11208,120,SHERIDAN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4181.0,43.0,3,3041810043.0
11208,128,SHERIDAN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4181.0,46.0,3,3041810046.0
11208,132,SHERIDAN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4181.0,48.0,3,3041810048.0
11208,134,SHERIDAN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4181.0,49.0,3,3041810049.0
11208,138,SHERIDAN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4181.0,51.0,3,3041810051.0
11208,140,SHERIDAN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4181.0,52.0,3,3041810052.0
11208,144,SHERIDAN,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4181.0,53.0,3,3041810053.0
11208,1152,SUTTER,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,4263.0,22.0,3,3042630022.0
11208,1163,SUTTER,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,421-A,,4246.0,38.0,3,3042460038.0
11208,101,WELDON,ST,,,,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,4163.0,33.0,3,3041630033.0
11208,155,WELDON,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,4168.0,31.0,3,3041680031.0
11209,301,100TH,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,6134.0,1.0,3,3061340001.0
11209,317,100TH,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,6134.0,38.0,3,3061340038.0
11209,322,100TH,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,6137.0,71.0,3,3061370071.0
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,,,3,
11209,326,100TH,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,6137.0,72.0,3,3061370072.0
11209,332,100TH,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,6137.0,75.0,3,3061370075.0
11209,343 TO 353,101ST,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,6137.0,45.0,3,3061370045.0
11209,425,101ST,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,6138.0,47.0,3,3061380047.0
11209,6900 TO 6904,3RD,AVE,284,BAY RIDGE,PKWY,BROOKLYN,MULTIPLE DWELLING A,,,5871.0,45.0,3,3058710045.0
11209,7025,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5891.0,11.0,3,3058910011.0
11209,7103,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5891.0,9.0,3,3058910009.0
11209,7109,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5891.0,7.0,3,3058910007.0
11209,7201,3RD,AVE,302,72ND,ST,BROOKLYN,MULTIPLE DWELLING A,,,5908.0,10.0,3,3059080010.0
11209,7207,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5908.0,8.0,3,3059080008.0
11209,7210,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,42.0,3,3059070042.0
11209,7211,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5908.0,7.0,3,3059080007.0
11209,7214,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,44.0,3,3059070044.0
11209,7215,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5908.0,5.0,3,3059080005.0
11209,7217,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,5908.0,4.0,3,3059080004.0
11209,7218,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,46.0,3,3059070046.0
11209,7219,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,5908.0,3.0,3,3059080003.0
11209,7306,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5917.0,41.0,3,3059170041.0
11209,7311,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5918.0,5.0,3,3059180005.0
11209,7902,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,5978.0,40.0,3,3059780040.0
11209,8401,3RD,AVE,304,84TH,ST,BROOKLYN,MULTIPLE DWELLING A,,,6025.0,10.0,3,3060250010.0
11209,8601,3RD,AVE,302,86TH,ST,BROOKLYN,MULTIPLE DWELLING A,,,6044.0,7.0,3,3060440007.0
11209,8805,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6062.0,5.0,3,3060620005.0
11209,8909,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6064.0,1.0,3,3060640001.0
11209,9215,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6103.0,104.0,3,3061030104.0
11209,9902,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6133.0,25.0,3,3061330025.0
11209,9935,3RD,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,J-51,,6137.0,63.0,3,3061370063.0
11209,6915 TO 6925,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5873.0,5.0,3,3058730005.0
11209,7032,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5891.0,58.0,3,3058910058.0
11209,7101,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5892.0,6.0,3,3058920006.0
11209,7123,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5892.0,1.0,3,3058920001.0
11209,7201,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5909.0,1.0,3,3059090001.0
11209,7212,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5908.0,37.0,3,3059080037.0
11209,7214 TO 7224,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5908.0,43.0,3,3059080043.0
11209,7301,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5919.0,6.0,3,3059190006.0
11209,7311 TO 7321,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5919.0,1.0,3,3059190001.0
11209,7401,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5930.0,1.0,3,3059300001.0
11209,7500 TO 7504,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5940.0,38.0,3,3059400038.0
11209,7609,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5951.0,1.0,3,3059510001.0
11209,7709,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5961.0,5.0,3,3059610005.0
11209,7715,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5961.0,3.0,3,3059610003.0
11209,7802,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5969.0,38.0,3,3059690038.0
11209,7814 TO 7826,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5969.0,44.0,3,3059690044.0
11209,7825,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,5970.0,1.0,3,3059700001.0
11209,7901,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5980.0,1.0,3,3059800001.0
11209,7920,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5979.0,46.0,3,3059790046.0
11209,8000,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5988.0,39.0,3,3059880039.0
11209,8020,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5988.0,45.0,3,3059880045.0
11209,8105,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5998.0,1.0,3,3059980001.0
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,STATUS1,STATUS2,STATUS3,,,3,
11209,8201 TO 8213,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6008.0,6.0,3,3060080006.0
11209,8215,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6008.0,1.0,3,3060080001.0
11209,8300 TO 8302,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6017.0,38.0,3,3060170038.0
11209,8402 TO 8412,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,J-51,,6025.0,32.0,3,3060250032.0
11209,8414,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6025.0,37.0,3,3060250037.0
11209,8415,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6026.0,1.0,3,3060260001.0
11209,8625,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6045.0,1.0,3,3060450001.0
11209,9602,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6122.0,38.0,3,3061220038.0
11209,9707,4TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,6127.0,11.0,3,3061270011.0
11209,7129,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5893.0,2.0,3,3058930002.0
11209,7207,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5910.0,7.0,3,3059100007.0
11209,7209,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5910.0,6.0,3,3059100006.0
11209,7215,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,J-51,,5910.0,4.0,3,3059100004.0
11209,7219,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5910.0,3.0,3,3059100003.0
11209,7221,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5910.0,2.0,3,3059100002.0
11209,7223,5TH,AVE,501,73RD,ST,BROOKLYN,MULTIPLE DWELLING A,,,5910.0,1.0,3,3059100001.0
11209,7402,5TH,AVE,476,74TH,ST,BROOKLYN,MULTIPLE DWELLING A,,,5930.0,36.0,3,3059300036.0
11209,7407,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5931.0,10.0,3,3059310010.0
11209,7411,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,5931.0,9.0,3,3059310009.0
11209,8010,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,5989.0,46.0,3,3059890046.0
11209,8025,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5990.0,1.0,3,3059900001.0
11209,8325,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING B,,,6019.0,1.0,3,3060190001.0
11209,8915,5TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6067.0,5.0,3,3060670005.0
11209,6914,6TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5874.0,51.0,3,3058740051.0
11209,7002 TO 7012,6TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5893.0,47.0,3,3058930047.0
11209,7916,6TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5981.0,44.0,3,3059810044.0
11209,7918,6TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5981.0,45.0,3,3059810045.0
11209,7922,6TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5981.0,46.0,3,3059810046.0
11209,8102,6TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,5999.0,44.0,3,3059990044.0
11209,8302 TO 8312,6TH,AVE,,,,BROOKLYN,MULTIPLE DWELLING A,,,6019.0,41.0,3,3060190041.0
11209,138,71ST,ST,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5889.0,14.0,3,3058890014.0
11209,205,71ST,ST,,,,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,5886.0,1.0,3,3058860001.0
11209,130,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5906.0,1.0,3,3059060001.0
11209,130 TO 152,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5906.0,1.0,3,3059060001.0
11209,145,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5889.0,58.0,3,3058890058.0
11209,220,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,18.0,3,3059070018.0
11209,262,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,33.0,3,3059070033.0
11209,264,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,34.0,3,3059070034.0
11209,266,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,35.0,3,3059070035.0
11209,268,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,36.0,3,3059070036.0
11209,270,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,37.0,3,3059070037.0
11209,509,72ND,ST,,,,BROOKLYN,MULTIPLE DWELLING B,,,5893.0,1.0,3,3058930001.0
11209,230,73RD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5917.0,16.0,3,3059170016.0
11209,243,73RD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5907.0,64.0,3,3059070064.0
11209,254 TO 262,73RD,ST,,,,BROOKLYN,MULTIPLE DWELLING A,,,5917.0,29.0,3,3059170029.0
